2018-12-24 01:04:31.604056,0.0
2018-12-24 01:09:42.071684,0.0
2018-12-24 01:14:52.530058,0.0
2018-12-24 01:20:02.999376,0.0
2018-12-24 01:25:13.468636,0.0
2018-12-24 01:30:23.937956,0.0
2018-12-24 01:35:34.407275,0.0
2018-12-24 01:40:44.876539,0.0
2018-12-24 01:45:55.341458,0.0
2018-12-24 01:51:05.801326,0.0
2018-12-24 01:56:16.275748,0.0
2018-12-24 02:01:26.731010,0.0
2018-12-24 02:06:37.185954,0.0
2018-12-24 02:11:47.641927,0.0
2018-12-24 02:16:58.111194,0.0
2018-12-24 02:22:08.588498,0.0
2018-12-24 02:27:19.049791,0.0
2018-12-24 02:32:29.514754,0.0
2018-12-24 02:37:39.983977,0.0
2018-12-24 02:42:50.453286,0.0
2018-12-24 02:48:00.922586,0.0
2018-12-24 02:53:11.391892,0.0
2018-12-24 02:58:21.861218,0.0
2018-12-24 03:03:32.326082,0.0
2018-12-24 03:08:42.795374,0.0
2018-12-24 03:13:53.264695,0.0
2018-12-24 03:19:03.734037,0.0
2018-12-24 03:24:14.203309,0.0
2018-12-24 03:29:24.671212,0.0
2018-12-24 03:34:35.141901,0.0
2018-12-24 03:39:45.606975,0.0
2018-12-24 03:44:56.076270,0.0
2018-12-24 03:50:06.493283,0.0
2018-12-24 03:55:16.801607,0.0
2018-12-24 04:00:27.110992,0.0
2018-12-24 04:05:37.421676,0.0
2018-12-24 04:10:47.732088,0.0
2018-12-24 04:15:58.042488,0.0
2018-12-24 04:21:08.352936,0.0
2018-12-24 04:26:18.661592,0.0
2018-12-24 04:31:28.972035,0.0
2018-12-24 04:36:39.282475,0.0
2018-12-24 04:41:49.745088,0.0
2018-12-24 04:47:00.203370,0.0
2018-12-24 04:52:10.672643,0.0
2018-12-24 04:57:21.126558,0.0
2018-12-24 05:02:31.591424,0.0
2018-12-24 05:07:42.059125,0.0
2018-12-24 05:12:52.530165,0.0
2018-12-24 05:18:02.999344,0.0
2018-12-24 05:23:13.462600,0.0
2018-12-24 05:28:23.922627,0.0
2018-12-24 05:33:34.376553,0.0
2018-12-24 05:38:44.852188,0.0
2018-12-24 05:43:55.310778,0.0
2018-12-24 05:49:05.780040,0.0
2018-12-24 05:54:16.241205,0.0
2018-12-24 05:59:26.714352,0.0
2018-12-24 06:04:37.170270,0.0
2018-12-24 06:09:47.626572,0.0
2018-12-24 06:14:58.103832,0.0
2018-12-24 06:20:08.551919,0.0
2018-12-24 06:25:19.025686,0.0
2018-12-24 06:30:29.483959,0.0
2018-12-24 06:35:39.953316,0.0
2018-12-24 06:40:50.422593,0.0
2018-12-24 06:46:00.891937,0.0
2018-12-24 06:51:11.352013,0.0
2018-12-24 06:56:21.815503,0.0
2018-12-24 07:01:32.285383,0.0
2018-12-24 07:06:42.760325,0.0
2018-12-24 07:11:53.229630,0.0
2018-12-24 07:17:03.698933,0.0
2018-12-24 07:22:14.168269,0.295698924731
2018-12-24 07:27:24.637539,1.10215053763
2018-12-24 07:32:35.101927,2.63440860215
2018-12-24 07:37:45.563301,6.12903225806
2018-12-24 07:42:56.014816,14.3548387097
2018-12-24 07:48:06.473390,32.876344086
2018-12-24 07:53:16.938099,68.0913978495
2018-12-24 07:58:27.391677,116.290322581
2018-12-24 08:03:37.856869,177.876344086
2018-12-24 08:08:48.310741,265.215053763
2018-12-24 08:13:58.778692,404.301075269
2018-12-24 08:19:09.234043,585.510752688
2018-12-24 08:24:19.696573,845.053763441
2018-12-24 08:29:30.157255,1213.01075269
2018-12-24 08:34:40.626552,1569.35483871
